Job:spol_pre2023,Version:21.20,Units:Metres
thal5,2804924.646,1174866.687,1502.737,4.1
thal6,2804917.428,1174869.092,1502.595,4.1
thal7,2804902.510,1174879.247,1502.512,4.1
thal8,2804893.285,1174889.805,1502.295,4.1
thal9,2804892.507,1174897.198,1502.246,4.1
thal10,2804890.031,1174906.812,1502.035,4.1
thal11,2804887.916,1174911.917,1501.903,4.1
base5,2804827.887,1174995.018,1500.741,5.1
thal12,2804869.482,1174926.215,1501.701,5.1
thal13,2804861.882,1174940.678,1501.157,5.1
thal14,2804856.149,1174952.178,1501.195,5.1
thal15,2804842.649,1174980.969,1500.507,5.1
thal16,2804842.657,1174980.975,1500.515,5.1
thal17,2804837.207,1174998.161,1500.416,5.1
thal18,2804832.497,1175005.886,1500.094,5.1
thal19,2804817.496,1175013.260,1499.717,5.1
thal20,2804803.557,1175020.275,1499.595,5.1
base6,2803666.241,1175098.585,1487.209,6.1
bridge_thal1,2803662.162,1175075.053,1482.974,6.1
bridge_thal2,2803667.913,1175077.682,1483.215,6.1
bridge_thal3,2803678.439,1175092.854,1483.502,6.1
bridge_thal4,2803686.922,1175101.138,1483.483,6.1
bridge_thal5,2803693.711,1175100.673,1483.553,6.1
bridge_thal6,2803697.335,1175102.544,1483.687,6.1
bridge_thal7,2803700.141,1175106.229,1483.332,6.1
bridge_thal8,2803702.991,1175108.652,1483.398,6.1
bridge_thal9,2803704.776,1175107.221,1483.893,6.1
bridge_thal10,2803711.897,1175109.387,1484.063,6.1
bridge_thal11,2803717.001,1175112.202,1483.757,6.1
bridge_thal12,2803723.073,1175111.954,1483.936,6.1
bridge_thal13,2803731.095,1175106.585,1484.118,6.1
bridge_thal14,2803746.829,1175111.349,1484.222,6.1
bridge_thal15,2803762.480,1175112.589,1484.478,6.1
bridge_thal16,2803774.526,1175114.445,1484.540,6.1
bridge_thal17,2803783.689,1175116.288,1484.739,6.1
bridge_thal18,2803794.246,1175120.236,1484.964,6.1
bridge_thal19,2803800.354,1175122.228,1484.914,6.1
bridge_thal20,2803815.786,1175123.651,1485.062,6.1
bridge_thal21,2803821.336,1175120.943,1485.279,6.1
bridge_thal22,2803827.763,1175119.080,1485.336,6.1
bridge_thal23,2803853.201,1175124.653,1485.644,6.1
bridge_thal24,2803886.540,1175131.168,1486.304,6.1
bridge_thal25,2803884.777,1175130.254,1486.179,6.1
base7,2803942.856,1175175.263,1489.775,7.1
bridge_thal26,2803894.502,1175136.247,1488.507,7.1
bridge_thal27,2803902.174,1175141.332,1488.431,7.1
bridge_thal28,2803916.013,1175147.345,1488.473,7.1
bridge_thal29,2803925.491,1175158.583,1488.770,7.1
bridge_thal30,2803925.326,1175171.246,1488.926,7.1
bridge_thal31,2803922.669,1175182.629,1489.004,7.1
